,city,term,tweet,sentiment
406,New York,gluten-free,"http://t.co/PA2uDvbTUj

Great option for dessert!  #GetFitWithLaura",0.0
407,New York,gluten-free,Gluten free dairy free pumpkin pie !!!! At @JWayBakeryNYC order now http://t.co/EZhBOBmDzO,0.0
408,New York,gluten-free,Gluten Free Cupcakes while they last! #jaretsstuffedcupcakes #cupcakes #nj #njbest #nutley #totowa… http://t.co/jNMZnfj5NM,0.0
409,New York,gluten-free,Need baked treats for your Thanksgiving feast?  Biscotti gift bags ready to go!  Wheat/Gluten Free &amp; Vegan avail! http://t.co/7vdxjcRJZ9,0.0
410,New York,gluten-free,One of the least sexy word combinations ever: gluten-free buns #sidewalksign http://t.co/pNaPw4mp2v,-0.4347484800904027
411,New York,gluten-free,@bettielaven They have a gluten-free one but it’s not vegan. And a vegan one that’s not gluten-free.,0.0
412,New York,gluten-free,"I only eat gluten free steak, it cost more, but so worth it",0.0
413,New York,gluten-free,Shop Small Saturday at 942 Summit  http://t.co/lccRTDXr04,0.0
414,New York,gluten-free,The fact that I just paid $8.45 for a gluten free bagel and a snapple is making me nauseous,0.0
415,New York,gluten-free,"LIVE from backstage at @blankthemusical.  The stage is bathed in red for ""Wheat is the Devil!"" Italian Hell in the musical ""Gluten Free!""",-0.7989181700741563
416,New York,gluten-free,"The corn empanadas are not really gluten-free. :( (@ Empanada Mama in New York, NY) https://t.co/dT8FnklM2L",-0.709336851506547
417,New York,gluten-free,@tobes444 @jordanstevens does it make a difference that they weren't gluten free?,0.0
418,New York,gluten-free,New post on Gluten-Free Globetrotter! #glutenfree options at the Bryant Park holiday market. #nyc @… http://t.co/K2s4Griyba,0.0
419,Atlanta,kale,"Check my nigga @KaleForShort #TOAST  KALE - Toast (Prod. By Bishop) by Kaleforshort #np on #SoundCloud
http://t.co/4CP8pmYNcR",0.0
420,Atlanta,kale,"Out on date night and enjoying a Kale juice from the juice bar before my meal.

#juicing #kale… http://t.co/vNCU2G75kq",0.709336851506547
421,Atlanta,kale,"Is it possible to O.D. on kale? :: As a Black Friday tradition, today is the the day to sleep in and… http://t.co/yYV4Q7uMLn",0.0
422,Atlanta,kale,"Mom cooking kale ""this looks so healthy. I don't think I'll be able to eat it."" #Thanksgiving",0.616411109506466
423,Atlanta,kale,@DarkestKale no kale...just walk away from it and think @LightestKale thoughts,0.0
424,Atlanta,kale,Red leaf and escaping baby kale #lettuce #mural #characters #vegetables #urbanfarm lettucebuylocal @… http://t.co/9Vy1oApAXJ,0.0
425,Atlanta,kale,Back-home rituals. #kale #rawfood #eatclean #breakfast @ Kale Me Crazy http://t.co/M92Mu84Z7Q,0.0
426,Atlanta,kale,"Turkey and cheddar lettuce wrap with tomatoes and cucumbers, chili lime kale chips, and carrots and spicy hummus #lunch",0.0
427,Atlanta,kale,PW butternut squash and kale. Delicioso!! http://t.co/kGPf4FdMwt,0.0
428,Atlanta,bacon,I Want A Bacon Cheese Potato From Wendy's And Sum Chicken From Popeyes 🙌😍😋,0.0
429,Atlanta,bacon,@bacon_is_sexy praise be to the universe,0.7176687736973063
430,Atlanta,bacon,“@OhNoAva_tK: on a scale of bum to classy how awesome is my outfit? #pamaj #wasabi http://t.co/XksFgrjPMr” bacon,0.0
431,Atlanta,bacon,chick fil a needs to make a chicken sandwich with bacon,0.0
432,Atlanta,bacon,Bae. Bacon and Eggs.,0.0
433,Atlanta,bacon,wanting some strawberry waffles with bacon rn,-0.42279137987234977
434,Atlanta,bacon,"""BACON SODA I GOT BACON SODA""",0.0
435,Atlanta,bacon,@Money_Juann bacon. And cheesecake. And taco bell is way better than neck kissing. People don't wash their necks.,0.44365059175771526
436,Atlanta,bacon,I want a bacon and cheese baked potato and a steak 😩,0.0
437,Atlanta,bacon,"@KodyFolsky and me made birthday burgers P: omgggg 4 strips of bacon, an egg, cheddar cheese and bacon in the burger http://t.co/PJk7WpxVGH",0.0
438,Atlanta,bacon,"Shrimp Alfredo with scallops, steak, a potato with cheese, salt &amp; pepper and bacon with breadsticks and a salad 😩🙌👏🙏",0.0
439,Atlanta,bacon,"@k_thomas2 please don't be one those ppl who comes to brunch and orders a side of scramble eggs, bacon &amp; toast.",0.0
440,Atlanta,bacon,"Swiss cheese scrambled eggs, jowl bacon &amp; sundried tomato &amp; garlic palenta. This is a simple bunch for… http://t.co/mILmWXqLhQ",0.32219835911399836
441,Atlanta,bacon,"Over the weekend, I ate 10 pieces of bacon. That means I has the bestest weekend ever.",0.0
442,Atlanta,bacon,"Grocery shopping today I'm feeling like having a quesadilla with grilled chicken, rice, bacon with chipotle ranch sauce tonight 😋😋😋",0.0
443,Atlanta,bacon,Momma had eggs and bacon waiting for me when I got home YASSS. Now I'm about to go back to sleep.,0.0
444,Atlanta,bacon,I love the smell of bacon!! http://t.co/dyzcoCv1ys,0.8949811719282517
445,Atlanta,bacon,“@desusnice: When u smell bacon frying https://t.co/M2gIVwZ2oK” cc @LeanandCuisine,0.0
446,Atlanta,bacon,"Pancakes, eggs, and bacon",0.0
447,Atlanta,bacon,Men are worse than pigs because at least pigs can produce bacon men produce NOTHING to that magnitude of greatness,-0.8053406931054015
448,Atlanta,bacon,"Bacon burger stack {Swiss, red onions and mushrooms} &amp; garlic fries with homemade ranch sauce from the… http://t.co/ofVECoi6HC",0.0
449,Atlanta,bacon,Bacon is so Dope 😍. iHop is Awesome :D,0.8731849064460213
450,Atlanta,bacon,I smell bacon,0.0
451,Atlanta,bacon,"@Polokenny bacon, eggs, sausage, grits, crescent rolls",0.0
452,Atlanta,bacon,My thoughts 24/7 “@No_Fugazy: I want some bacon lol”,0.0
453,Atlanta,bacon,"But that okay, because these real eggs and real turkey bacon I'm about to eat are gone make my life.",0.5927506825867709
454,Atlanta,bacon,Makin pancakes makin bacon pancakes,0.0
455,Atlanta,bacon,"Eggos, bacon, sausage &amp; eggs.",0.0
456,Atlanta,bacon,Bacon Egg and Cheese Quesadilla #breakfast #nomnommomskitchen #glutenfree @ Nom Nom Mom's Kitchen http://t.co/0hndVr3S9w,0.0
457,Atlanta,bacon,The shrimp &amp; bacon club i had at The Cheesecake Factory was so on point,0.0
458,Atlanta,bacon,“@DlYfoodx: Bacon burgers and cheese fries. http://t.co/7aVlq6QLOl”😭😍😭👌 so beautiful,0.0
459,Atlanta,bacon,"@AlFknJourgensen Ha, bacon plaster casters... Brings new meaning to being ""porked"" by a bacon dildo.",0.0
460,Atlanta,bacon,"Perhaps cooking a pound of bacon will make me feel better about this fiasco in the #SEC Tomorrow's another day, Scarlett #GoneWithTheWind",0.7176687736973063
461,Atlanta,bacon,"If cats have 9 lives, how many do pigs have? #bacon",0.0
462,Atlanta,bacon,"cooking bacon with no pants on is perfectly acceptable... until there is a maintenance man on your back porch.
then put pants on.",0.4196336815698606
463,Atlanta,bacon,"We're open for lunch today on #blackfriday, featuring corn chowder topped with bacon bits as our soup… http://t.co/cPaSoOiNef",0.0
464,Atlanta,bacon,@____whitney you already know ion like bacon,0.0
465,Atlanta,bacon,😷😷😷😷😷😷😷 RT @____whitney: Because You Cook Bacon Pancakes When You're High. http://t.co/OglVYHw74Y,0.0
466,Atlanta,bacon,"Soup Of The Day

  "" Sopa de Frijoles Blancos con Tocino y Carne ""

  Beef and Bacon Fabada

Special… http://t.co/is5UPSdJgX",0.0
467,Atlanta,bacon,For all you #bacon #lovers  we now have bacon  flavored #lube in stock!! Remember when @lonilove and… http://t.co/Kg58MCtnY9,0.0
468,Atlanta,bacon,“@JohnAllure: I just want to get a full night of uninterrupted sleep and wake up to some bacon &amp; some head. Is that too much to ask for?”‼️,0.39388090966436723
469,Atlanta,bacon,Making Me A Ham Sandwich With Some bacon For breakfast In The Morning 😂😂😂,0.0
470,Atlanta,bacon,“@YummyMeaIs: Turkey Wrapped in Bacon http://t.co/b6RR0VNqtt” I don't like turkey but I would be willing to try this 😍👅,-0.011852782678232532
471,Atlanta,bacon,"Me: ""You want the bacon in the green beans?"" Gma: ""Shut up and cook."" 
#toohotinthekitchen",0.0
472,Atlanta,bacon,I'm taking a backseat to my cousin making gravy out of burnt bacon. Smells godlike. http://t.co/GlqYg9pBlm,0.709336851506547
473,Atlanta,bacon,Bacon basil deviled egg plate finished!  @Smawlinsky Smawley family thanksgiving http://t.co/DvHsiXjib2,0.0
474,Atlanta,bacon,"Cajun turkey breastfeeding with BACON! @ North Druid Hills, Georgia http://t.co/Rls6SJONVF",0.0
475,Atlanta,bacon,Happiness in bentons bacon rendering.. #brusselswaitingfortheirbath @ The Fox Hole http://t.co/NYEAkWJma8,0.0
476,Atlanta,bacon,"Our 3 year old just told us he is grateful for ""family and bacon.""  He is his father's son!",0.8236550729900429
477,Atlanta,bacon,"Pregame...Cajun turkey breastfeeding with BACON, of course @ Viera Briarcliff Apartments http://t.co/Mew850Pukp",0.0
478,Atlanta,bacon,Bacon Wrapped Turkey Breast. @ ND Lifestyle and Entertainment Group http://t.co/c0OqxEh2fH,0.0
479,Atlanta,bacon,The only thing better than bacon is turkey bacon.,0.0
480,Atlanta,bacon,This wren looks like crap. He's no Kevin Bacon,-0.8053406931054015
481,Atlanta,bacon,"Yes lord. Minus the bacon ""@LowKei_: Jesus said yes http://t.co/7xsV8Jthwr""",0.0
482,Atlanta,bacon,We made bacon and basil deviled eggs. :3 @Smawlinsky  best egg boiler na http://t.co/wX8BBUMt0Q,0.7570003110696172
483,Atlanta,bacon,I loveeee bacon,0.0
484,Atlanta,bacon,I just want some bacon. Thats all!,0.0
485,Atlanta,bacon,baby made me some bacon 😋,0.0
486,Atlanta,bacon,Eggs &amp; bacon. Breakfast... it's what's for breakfast. #breakfast @ Camp Castillo http://t.co/8Z68kavdNe,0.0
487,Atlanta,bacon,"“@JovanniCeja: @IfIWont_SheWill haha he like that nigga from Baby boii. He cooked ur mom bacon butt ass naked lmao!”
😂😂😂💀💀💀",0.7176687736973063
488,Atlanta,bacon,"""@ItsFoodPorn: Cheddar Bacon Stuffed Pretzel Buns http://t.co/stA5BTIurl"" i neeeeeddd 👅👅",-0.39388090966436723
489,Atlanta,bacon,"""@foodepics: Bacon Cheese Fries http://t.co/CFzBhCyIHo""😍",0.0
490,Atlanta,bacon,Everybody Loves Bacon Until It Gives You A Heart Attack 😂,0.0
491,Atlanta,bacon,@bacon_is_sexy I'd say great success,0.0
492,Atlanta,bacon,@bacon_is_sexy it was pretty much like angels were painting in into my mouth,0.7923352042939829
493,Atlanta,bacon,@bacon_is_sexy you mean that soup that lasted like 2hrs in my fridge before I ate it?,0.0
494,Atlanta,bacon,A Jr Bacon cheeseburger is $2.09?! @wendys yall trippin,0.0
495,Atlanta,bacon,@NugentTimothy ah....Abby was feeling motivated by the bacon.  Wilson was ambivalent.,0.0
496,Atlanta,bacon,So about this chicken bacon ranch,0.0
497,Atlanta,bacon,@bacon_is_sexy uhh oh. Hope all is ok,0.0
498,Atlanta,bacon,"On another note, I love meat. Sausage, turkey, chicken, bacon, tofu seasoned like meat. D) all of the above",0.8053406931054015
499,Atlanta,bacon,Poll: Turkey Bacon and Pork Bacon?,0.0
500,Atlanta,bacon,"I seriously want this Wendy's bacon portabella melt. Like, I'm not even joking, please somebody bring me one. Seriously.",0.0
501,Atlanta,bacon,I want a Wendy's bacon portabella melt. I mean I really want one.,0.0
502,Atlanta,bacon,Bacon and cheese tater tots 😍👅#foodporn,0.32219835911399836
503,Atlanta,bacon,@bacon_is_sexy oh. Yea just you I think,0.0
504,Atlanta,bacon,For breakfast it was bacon eggs &amp; grits from the kitchen cooking up hits 😝😂,0.0
505,Atlanta,bacon,@bacon_is_sexy what was the question?,0.0
506,Atlanta,bacon,I just ate a bacon/egg bagel and a donut and now I need a nap but I also need to finish 200 lbs of paperwork plz help,0.0
507,Atlanta,bacon,Forgot bacon on the burger tho 😞,0.0
508,Atlanta,bacon,my future wife has to wake me up with bacon made on saturday mornings 🙌,0.0
509,Atlanta,bacon,Someone bring me and @COG_BaRRaCCuDDa bacon. :( we're too lazy to get out of bed.,-0.7135028126019267
510,Atlanta,bacon,@janeijohnson Lesson learned lol it makes me not want to cook bacon ever again. Next time I'm getting the uncooked!!!!,0.0
511,Atlanta,bacon,Texas bacon cheese steak,0.0
512,Atlanta,bacon,Mashed potatoes with bacon! @ Mogo's Hen House http://t.co/S3d8YOvjMF,0.0
513,Atlanta,bacon,Bacon Wrapped Chicken Breasts #dinner #nomnommomskitchen @ Nom Nom Mom's Kitchen http://t.co/UGJHv5DwbF,0.0
514,Atlanta,tofu,The Beets -  Killer Tofu (Best Audio Quality): http://t.co/ZixDFN1qvy #Classic #FawwwkYouMean,0.7570003110696172
515,Atlanta,tofu,@MatthewLush @presca1 bathe in tofu,0.0
516,Atlanta,tofu,"Stop 2 of 3.  #bibimbap, spicy silken tofu soup, tartar w asian pear sesame and garlic, kimchee… http://t.co/cgHVzRfaUo",0.0
517,Atlanta,tofu,"Friendsgiving: fried tofu, baked veg mac &amp; cheese, cornbread, sparkling grape juice and pumpkin pie @shutupmarie69 http://t.co/cpJ1bgLzmN",0.39388090966436723
518,Atlanta,tofu,Nominated by @ava_jardine  not really sure who to nominate. Soo @madimo5 teeneeerx3 @tofu_ray &amp;… http://t.co/aPrSyh4T5W,0.0
519,Atlanta,tofu,Celebrating my new job with Tara! They pair their tofu with wine here... Silly Vegans... @ Cafe Sunflower http://t.co/H7I5UxbdvV,-0.46377052838785104
520,Atlanta,tofu,"Lunch with my youngest son. (@ Cho Dang Tofu House in Doraville, GA) https://t.co/ifHrhKipv4 http://t.co/zDpwaHEEtH",0.0
521,Atlanta,tofu,"On another note, I love meat. Sausage, turkey, chicken, bacon, tofu seasoned like meat. D) all of the above",0.8053406931054015
522,Atlanta,chicken and waffles,I came here for chicken and waffles I plan to leave with a shitload of chicken and waffles,0.0
523,Atlanta,chicken and waffles,#ChickenAndWaffles with @charm___charm itschrisdeniro @ Gladys and Ron Chicken and Waffles http://t.co/mEf2mzSukk,0.0
524,Atlanta,chicken and waffles,Must have - chicken n waffles.  This place is definitely thumbs up! And we saw George Takei strolling… http://t.co/XGADUm0YFb,0.5034231981473279
525,Atlanta,chicken and waffles,At Gladys Knight &amp; Ron Winans Chicken and Waffles,0.0
526,Atlanta,chicken and waffles,😋😋😋😋😋 @ Gladys Knight &amp; Ron Winans Chicken and Waffles http://t.co/3irIMB7Ez7,0.0
527,Atlanta,chicken and waffles,Eating 😍😋 out with my mom &amp; grandma @ Gladys Knight &amp; Ron Winans Chicken and Waffles http://t.co/oa3BYfr9dl,0.0
528,Atlanta,chicken and waffles,Waffle n chicken !! My kinda combo😜® @ Gladys Knight &amp; Ron Winans Chicken and Waffles http://t.co/yL3985lxhr,0.0
529,Atlanta,chicken and waffles,Good Vibes &amp; Great Food @ Gladys Knight &amp; Ron Winans Chicken and Waffles http://t.co/fXPason0hE,0.6105463433142023
530,Atlanta,chicken and waffles,"Single greatest desert ever, in life @ Gladys Knight &amp; Ron Winans Chicken and Waffles http://t.co/L9n407g67E",0.0
531,Atlanta,chicken and waffles,Top of the day lets eat #ATL #TheYoungGunna™ @ Gladys Knight &amp; Ron Winans Chicken and Waffles http://t.co/Ga1CovMeNq,0.0
532,Atlanta,chicken and waffles,I been craving Chicken and Waffles #Atlanta #ATL http://t.co/ajpNcQw21E,0.7786856817316798
533,Atlanta,chicken and waffles,Back like I never left!!! @ Gladys Knight &amp; Ron Winans Chicken and Waffles http://t.co/pB3FCxOO5B,0.0
534,Atlanta,chicken and waffles,Out here in the dirty south. Finna get me some chicken and waffles.,-0.5685799620527161
535,Atlanta,tacos,@aigaatl board meeting. Humbled by the talent &amp; enthusiasm here. Also tacos.  #atl #design @ Polygon… http://t.co/UgMW5XS44l,0.0
536,Atlanta,tacos,making shrimp tacos for dinner 😊,0.0
537,Atlanta,tacos,@EastTennVOL For God's sake Terry the Tacos Tacos Tacos Tacos special is $4.09! You were giving $2 tongue jobs!,0.0
538,Atlanta,tacos,Korean tacos are the perfect antidote to #nothingleftbutthanksgivingleftovers @ Blossom Tree http://t.co/DTKyIHOX0f,0.8510865864332573
539,Atlanta,tacos,do you remember when I was ..... f... da tacos ?,0.0
540,Atlanta,tacos,I ❤️ tacos,0.0
541,Atlanta,tacos,"While landing in Atlanta, I can see a sign for tacos in the window of my connecting flight’s gate. I will partake.",0.0
542,Atlanta,tacos,"""Welcome back"" tacos taste the best. (@ The Original @ElTacoAtl in Atlanta, GA) https://t.co/sNbIxAdvgc",0.0
543,Atlanta,tacos,I require☝️😌                                     1. Lots of affection💖                          2. Tacos😋 and   3. Booty rubs ✋🍑,0.0
544,Atlanta,tacos,"""Only a spanish girl can eat 5 tacos and only gain weight in her butt"" 😂😂😂",0.7176687736973063
545,Atlanta,tacos,@mrmjesse_11 I have a life... I don't make tacos for a living...,0.0
546,Atlanta,tacos,.@tacobell I'm thankful for you+ Doritos Locos Tacos. http://t.co/9663sUYcNr,0.7923352042939829
547,Atlanta,tacos,Well that was fun! And I got free tacos and churros ☺️ready for round 2 of Black Friday craziness!,0.5926680715287056
548,Atlanta,tacos,The Beer &amp; TacOs Party would like to thank everyone that came out lastnight! Happy Thanksgiving!… http://t.co/mf28RR9mc4,0.638061298222903
549,Atlanta,tacos,@JVZL69 you work at tacos and beer huh lol,0.0
550,Atlanta,tacos,Welcome to Atlanta Baby @ Beer And Tacos http://t.co/8uTaZrUU69,0.40209773927084985
551,Atlanta,tacos,No beer and tacos for me. At grady,0.0
552,Atlanta,tacos,maybe I should be at beer and tacos too,0.0
553,Atlanta,food truck,I have discovered the food truck safe haven in north Atlanta... @ Spaghetti Junction http://t.co/MKtkZjDyAM,0.5685799620527161
554,Atlanta,food truck,Amazing summer day for 60+ miles on the bike. And food trucks. @ Atlanta Food Truck Park &amp; Market http://t.co/UA39zC69Vp,0.7242245628770796
555,Atlanta,food truck,"I'm at Atlanta Food Truck Park &amp; Market - @atlfoodpark in Atlanta, GA https://t.co/xa9neLweE9",0.0
556,Atlanta,food truck,Shrimp x Gumbo. Nawlins' food. #atlfood @ Just Loaf'n Poboys &amp; Snoballs Truck http://t.co/NbYAu5Nag7,0.0
557,Atlanta,food truck,Eatin Nawlins' food. #atlfood @ Just Loaf'n Poboys &amp; Snoballs Truck http://t.co/SYJ0ZSUT3Z,0.0
558,Atlanta,dumplings,"VICTORY DUMPLINGS, Y'ALL (@ Mu Lan Chinese Restaurant - @mulanchineseatl in Atlanta, GA) https://t.co/0NErC2flSE",0.0
559,Atlanta,dumplings,Thankful for real friends my crazy family puppies lacrosse aquariums  burritos dumplings my I phone being close with god again &amp; Lindsey,0.4730069028769893
560,Atlanta,sriracha,@kuroshiosushi can you please put sriracha bottles on the tables? I waste 20x more sauce than if there was a bottle I could use.,-0.8510865864332573
561,Atlanta,sriracha,Interesting. RT @PasteMagazine: Sriracha Stout coming from Rogue Ales. Yep.  http://t.co/hhqCYDcUGg,-0.5685799620527161
562,Atlanta,sriracha,Ayyyye RT “@darrenrovell: Rogue releasing Sriracha beer next month http://t.co/Gxc5FYMSx1”,-0.5685799620527161
563,Atlanta,sriracha,Salmon Croquettes w/ Sriracha Boiled Egg #breakfast #nomnommomskitchen @ Nom Nom Mom's Kitchen http://t.co/kmaeHt1NPV,0.0
564,Atlanta,sriracha,"By @musashifoods ""Green Sriracha and Spicy Mayo GIVEAWAY! Enter to win a $50 Musashi gift card just in… http://t.co/9gGJXOzhb9",0.7386122944325807
565,Atlanta,quinoa,Lamb with Quinoa and Shiitake Mushrooms. #foodporn #foodie @ Casa De L-T's http://t.co/KsuZuCFMbE,0.32219835911399836
566,Atlanta,quinoa,"I'm over here eating mashed potatoes, potatoes salad, bread, fried yam, quinoa salad, and rice cake..",0.0
567,Atlanta,quinoa,Don't eat quinoa and watch #DrunkDisney. #learningthehardway #sofunny @PracticalFolks #aristocats,0.0
568,Atlanta,quinoa,".@LeanCuisine salad creations are also fabulous on quinoa. You know, for when you forget to buy the green part of the #salad. #nomnom",0.8510865864332573
569,Atlanta,quinoa,"#maincourse. #grilled #soy #ginger #salmon with #protein packed #quinoa, #garlic #greenbeans and… http://t.co/mORPgtPVNV",0.0
570,Atlanta,gluten-free,it's official... going gluten free (fml),-0.5274215517597863
571,Atlanta,gluten-free,The gluten free dressing was divine.  Mac and cheese? Meh....,0.18269158027302557
572,Atlanta,gluten-free,6 Alternative Flours For Gluten-Free Baking http://t.co/8KEfsugbSc via @HealthyLiving,0.0
573,Atlanta,gluten-free,"When life gives you Thanksgiving break, make gluten free German chocolate cupcakes. They're quite… http://t.co/HaWW7QNlQF",0.0
574,Atlanta,gluten-free,@NikkiDinki    Need gluten free vegeterian entree ideas.  Any thoughts?,0.0
575,Portland,kale,My mom made a floral arrangement out of kale and brussel sprouts for the #Thanksgiving table. 🌿,0.0
576,Portland,kale,"Pork, rice, kale, avocado, lime, snp, Sriracha

Done

#fatgirlsquad http://t.co/ZEIo3f81Bx",0.0
577,Portland,kale,"Seared cod with sautéed kale, chorizo on top of a potato cake. @ Noble Rot http://t.co/H7AipndI96",0.5685799620527161
578,Portland,kale,RT @WellandGoodNYC Beyonce has a thing for kale http://t.co/7y307DgwIc #WellnessWire #healthy #nutrition,0.32219835911399836
579,Portland,bacon,Oh no. I smell like bacon. I feel bad for the hair stylist.,-0.6225451627285463
580,Portland,bacon,@redrobinburgers looks good but your bacon is way too thin. Looks like something you would get at BK.,0.7570003110696172
581,Portland,bacon,"The @TastyNSons Bacon Burger, open-faced. [2] A thing of beauty. One of the better burgers I've had as… http://t.co/ndqO9TXMYx",0.0
582,Portland,bacon,The Tasty Bacon Burger w/ @beechersseattle Cheddar @tastynsons. [1] @ Tasty n Sons http://t.co/DzWaRYEyNy,0.5685799620527161
583,Portland,bacon,Woke up to the smell of bacon 🐷,0.0
584,Portland,bacon,@MyIgnition bacon fat.,0.0
585,Portland,bacon,"@probablyboku *droing*
Wut about the bacon?",0.0
586,Portland,bacon,"@BlueStarDonuts is great, but I had an unfortunate experience mistaking a spicy passionfruit #donut for a bacon #donut that didn't end well.",0.048088316108919116
587,Portland,bacon,“@foodandwine: Want an easy weekend project? Make some beer-soaked cheese. http://t.co/Az1b6sDV67 #FWx http://t.co/Ik0S6tNIER”.  Wha-? Yum!,0.3268225039013405
588,Portland,bacon,"Leftover #Thanksgiving2014 Roll topped with Triple Cream Brie, #Bacon, and Two Eggs. So rich, I could… http://t.co/it3dT37FzH",0.5563320219677688
589,Portland,bacon,"Chicken, waffles and bacon... Yep memnauk @ Nepo 42 http://t.co/pfFFms0PJF",0.0
590,Portland,bacon,@wlholiman @mpacific Stop the presses...something was clearly wrong with your bacon.,-0.8510865864332573
591,Portland,bacon,Real Maple &amp; Bacon + Chocolate Almond Ganache @bluestardonuts on Washington St. @ Blue Star Donuts http://t.co/KygqDLmFam,0.0
592,Portland,bacon,@briloughridge @abbyrieskamp @cborromeo101 or was that b-b-b-BACON🐷🐖😂,0.0
593,Portland,bacon,@TMZ Kevin Bacon?,0.0
594,Portland,bacon,"The worlds most perfect Brussels sprouts incl. bacon, butter, chili oil &amp; honey. Wondering why I know that? I'm a genius.",0.8084044539507407
595,Portland,bacon,Bacon wrapped meatloaf with bleu cheese mash and cajun bbq gravy and a side of roasted edamame and… http://t.co/cT0B21rJyp,0.0
596,Portland,bacon,"@sydneyyperronn @DjangoOnGod hahah do you know think about all the cows and pigs ""sacrificed"" for burgers steak and bacon?? 😳😂",0.0
597,Portland,bacon,Bagels n bacon,0.0
598,Portland,bacon,"Idk why you're crazy with bacon. I mean, it's just overcooked porc fat and that's nasty.",-0.6925429434403769
599,Portland,bacon,"*playing catch phrase*
""if I was bacon, I would want to be wrapped around...""
😂😂😂",0.0
600,Portland,bacon,my yummy dish for thanksgiving!! scallop potatoes with bacon casserole!! #Thanksgiving #foodporn #foodcoma http://t.co/t6WNUppM82,0.5091194335475973
601,Portland,bacon,I just want bacon. But where is the bacon.,0.0
602,Portland,bacon,Polenta cakes with candied bacon. Best breakfast ever #portland @ The Original Dinerant http://t.co/Xc2Rh3UrhP,0.7570003110696172
603,Portland,bacon,"Hempler's bacon in the pan, cooks like a dream. Happy for cooking without cooking a big turkey. This year. http://t.co/rfsfTqsPN7",0.0
604,Portland,bacon,The smell of Rosemary in hot bacon grease... Someone make that part of the holiday candle collection.,0.0
605,Portland,bacon,"""we're gonna make bacon and eggs and HOLY SHIT THESE ARENT CINNAMON ROLLS""",0.0
606,Portland,bacon,Damn I treat myself good got up early and made myself bacon and eggs on the couch for my birthday. I love me,0.2016214769172758
607,Portland,bacon,THANKFUL FOR THE OPPORTUNITY TO TRY BACON ON OUR TURKEY THIS YEAR I LOVE THAT SHIT.,0.4730069028769893
608,Portland,bacon,"In the kitchen gettin it in...turkey, Mac n cheese, pies, greens, bacon wrapped green beans, dressing...",0.0
609,Portland,bacon,#Bacon love #FiveGuys @ 5 Guys Burgers &amp; Fries http://t.co/n5te1Y2u7f,0.8053406931054015
610,Portland,bacon,Bacon wrapped meatloaf with garlic mashed potatoes and mushroom/shallot gravy!!!  #happyhour #eastburn… http://t.co/gEhtjaOB9h,0.0
611,Portland,bacon,As everything heats up we sing! CRACKLE CRACKLE CRACKLE! with each crackle we are closer to our full potential which many never find. -Bacon,0.0
612,Portland,bacon,Eating bacon doughnuts... Every bite taste's like America (Y) @ Voodoo Doughnut http://t.co/2bwyEuGm9I,0.0
613,Portland,bacon,"My dad is making bacon wrapped antelope back strap for thanksgiving, whereas I'll probably be making Mac n cheese. 😭",0.0
614,Portland,bacon,"I mean when the skillets hot, throw the bacon on it  @bballbreakdown: Curry sick step back release splash. #Warriors https://t.co/0S2wiPqzc2",-0.8053406931054015
615,Portland,bacon,Sierra don't like bacon 😳,-0.7176687736973063
616,Portland,bacon,Finally finished making bacon,0.0
617,Portland,bacon,"Anyways I'm craving bacon,
so I'm gonna make bacon",0.8510865864332573
618,Portland,bacon,@foodandwine is that bacon machine Nobel Peace Prize worthy perhaps?,0.0
619,Portland,bacon,Fucking peanut butter pickle bacon from #killerburger #burger #portland #peanutbutter #pickle #bacon @… http://t.co/ydNgQ9L4oZ,0.0
620,Portland,bacon,This is the first candy-bar that I've bought in years. Not sure why. I guess it just spoke to me. #bacon http://t.co/0Ke1CsgrCV,0.0
621,Portland,bacon,bacon e'erywhere smh http://t.co/pzhhc5xs6A,0.0
622,Portland,bacon,What pre-meeting breakfast is looking like right this second. #foodporn #PORTLAND #bacon #COFFEE… http://t.co/6y8N0TkERw,0.47510646581606797
623,Portland,bacon,Currently making pancakes with bacon hby,0.0
624,Portland,bacon,"@krewellayasmine @rachelsasson1 @Leighton_AC ""manimal"" bonus, tastes like bacon and maple syrup. ;)",0.6280145725181376
625,Portland,bacon,How do you make reduced fat #bacon ? Seems #wrong and #sacriligious,0.29947674827884413
626,Portland,bacon,"Sunday: ""I'm going to eat light all week in preparation for Thanksgiving""

Monday: ""I'll have a cheesesteak with extra bacon""

😶",0.0
627,Portland,bacon,Fried Egg &amp; Cheddar Cheese Biscuit with House Cured Bacon!!! #tastynalder #portlandia… http://t.co/cUxLueJ8X2,0.0
628,Portland,bacon,"Ahh, Leisure, my home away from home.  You adding the bacon wrapped dates to your menu has reaffirmed our illicit affair.",-0.5685799620527161
629,Portland,tofu,First day of lunch packing success: tofu bahn mi and pretzels. #31daysoflunch http://t.co/7pURs1jYSW,0.0
630,Portland,tofu,BBQ tofu and Brussels bowl @ the Bye and Bye http://t.co/bFRLMfGdR4,0.0
631,Portland,tofu,Tofu 🙌🙌🙌🙌 is so much better when I don't cook it.,0.8168023992897793
632,Portland,tofu,What am I making for my husband Mr.Tofu tomorrow? This lovely barley butternut risotto: http://t.co/GyCEJi1BwZ @FooddayPDX,0.7242245628770796
